paperless_billing_Yes,senior_citizen,online_security_Yes,total_charges,payment_method_Electronic check,partner_Yes,tech_support_Yes,monthly_charges,type_One year,type_Two year,churn
True,0,False,1205.5,False,False,False,69.95,False,False,0
True,0,True,5611.75,True,True,True,97.2,False,True,0
False,1,True,6333.4,False,True,True,90.05,False,True,0
False,0,False,743.3,True,False,True,60.65,True,False,0
False,0,False,150.0,False,True,False,20.65,True,False,0
False,0,False,3678.3,False,False,False,75.2,False,False,1
True,0,False,973.95,False,False,False,24.6,False,True,0
True,1,False,2288.6999300587427,True,False,False,87.41918670205607,False,False,1
True,1,False,24.8,True,True,False,24.8,False,False,1
True,0,False,617.15,False,True,False,49.85,False,False,0
True,0,False,317.7689585671699,True,False,True,100.21367815414031,False,False,1
True,0,True,2782.4,False,True,True,49.9,False,False,0
True,1,False,477.6571956605608,True,True,False,89.42127058996003,False,False,1
True,0,False,925.1061613274784,True,False,False,97.24534675983789,False,False,1
True,0,False,479.8700556169287,True,False,False,75.40580188030236,False,False,1
False,0,True,7887.25,False,True,False,109.55,False,True,0
False,0,False,1929.95,False,False,False,64.5,True,False,0
True,1,False,2217.15,True,False,False,73.9,False,False,1
True,0,True,60.0365292902997,True,False,True,60.0365292902997,False,False,1
True,0,True,6878.8833747048675,True,True,True,110.06652480130852,True,True,1
True,1,False,3545.05,False,True,False,70.65,False,False,0
True,1,True,2220.1,True,True,False,85.9,True,False,0
True,0,False,695.05,True,False,False,19.8,True,False,0
True,0,False,5108.912495573744,True,True,True,100.97047823637389,True,False,1
True,0,False,917.8564627054002,True,True,True,70.58093810631378,False,False,1
False,0,True,6075.9,False,True,True,91.7,False,True,0
False,0,False,180.7,False,False,False,19.7,False,False,0
True,0,False,1468.75,False,False,False,19.8,False,True,0
True,0,True,4282.4,True,False,True,106.5,False,False,0
False,0,False,1173.35,False,True,False,23.55,False,True,0
True,0,False,89.05,False,True,False,23.6,False,False,0
True,0,False,1332.4,True,True,False,45.9,False,False,0
False,0,True,1930.9,False,True,False,53.15,True,False,0
False,0,False,1468.75,True,True,True,78.2,False,False,0
True,0,False,226.55,True,False,False,24.0,False,False,0
True,0,False,79.49442860652572,True,False,False,79.49442860652572,False,False,1
False,1,False,85.1,True,False,False,43.95,False,False,0
True,0,False,760.2192016392466,True,False,False,86.13646936763409,False,False,1
True,0,False,995.930809503298,True,True,True,96.34706597548141,False,False,1
False,0,True,6520.8,False,True,True,88.05,False,True,0
True,0,False,3357.9,True,False,False,61.1,True,False,0
False,0,False,199.8354729610997,True,False,False,49.282132714404234,False,False,1
True,1,False,25.626490810258094,False,False,False,25.626490810258094,False,False,1
True,0,False,178.33634706318026,True,False,False,94.88763063610521,False,False,1
False,0,False,1685.9,False,True,False,24.7,False,True,0
False,0,True,3983.6,False,True,False,55.3,False,True,0
True,0,True,3865.45,False,True,False,75.4,True,False,0
True,0,False,74.86126287271105,True,False,False,74.86126287271105,False,False,1
True,0,False,498.4924592933092,True,True,True,76.58187516289145,False,False,1
False,0,False,337.9,False,False,False,20.05,True,False,0
True,0,True,75.17305964880632,False,False,False,75.17305964880632,False,False,1
True,0,False,945.7,False,False,False,20.55,False,True,0
False,1,True,5166.2,False,False,True,103.0,True,False,0
False,0,False,4859.95,False,True,True,70.8,False,True,0
True,0,False,252.0,False,True,False,19.85,False,False,0
True,0,False,1681.6,False,True,False,24.45,False,True,0
True,0,False,24.946314745029863,True,False,False,24.946314745029863,False,False,1
True,0,False,3097.48858116428,True,True,False,69.81581054178643,False,False,1
True,0,False,939.7,False,False,True,58.6,False,False,1
False,0,False,80.34463719078377,True,False,False,80.34463719078377,False,False,1
True,1,False,1168.5510511444509,False,True,False,71.97967730728489,False,False,1
True,0,False,665.0013821970084,True,False,False,88.1103899875327,False,False,1
True,0,True,259.85752232731033,False,False,True,53.81800082454261,False,False,1
True,0,True,184.6336519862444,True,False,False,49.268241361140376,False,False,1
False,0,False,1173.55,True,False,False,94.55,False,False,0
True,0,True,4060.55,False,True,True,95.1,False,False,0
True,0,True,6138.286734847498,False,True,False,102.1151437594589,False,True,1
True,0,False,5071.9,False,True,True,79.4,False,True,0
False,0,True,2553.7,False,True,True,54.65,False,True,0
True,0,False,1463.9485274444312,True,True,False,85.27485759914057,False,False,1
True,0,False,2666.75,True,True,False,44.3,False,False,0
True,0,False,74.48728812869317,True,False,False,74.48728812869317,False,False,1
True,0,False,788.8,False,False,False,80.7,False,False,1
False,0,False,50.6,False,False,False,20.2,False,False,0
True,0,False,244.65,True,False,False,79.4,False,False,1
True,0,True,7993.3,False,False,True,113.15,False,True,0
True,0,False,38.8,False,False,False,19.65,False,False,0
False,0,False,1713.1,False,False,False,23.95,False,True,0
True,0,False,611.65,True,False,False,49.4,False,False,0
False,0,False,1250.85,True,True,False,26.9,True,False,0
False,0,False,60.65,False,False,False,20.85,False,False,0
True,0,False,7674.55,True,True,True,109.5,True,False,1
False,0,False,411.25,False,False,False,19.65,True,False,0
True,0,True,607.91366468548,True,True,False,74.5,False,False,1
True,0,False,444.4331933096767,True,False,False,51.45965364122688,False,False,1
False,0,False,535.55,True,False,False,75.6,False,False,0
False,0,False,639.7,True,False,False,96.2,False,False,0
False,0,True,6122.036575516748,False,True,True,105.3996168343295,True,True,1
True,0,False,3116.4178777544453,True,True,False,94.09854805128698,True,False,1
True,0,False,3414.65,True,True,False,100.45,False,False,0
False,0,True,1433.4020946783232,False,True,False,52.25929407435998,False,False,1
True,0,True,7283.25,False,False,False,106.75,False,True,0
False,0,False,78.3,False,False,False,19.75,False,False,0
False,0,False,1210.3,False,True,False,21.0,False,True,0
True,0,False,244.1,True,False,True,75.3,False,False,0
False,0,False,1297.35,False,True,False,20.45,False,True,0
True,1,False,585.95,True,False,False,81.25,False,False,1
True,0,False,163.7387484287592,True,False,False,75.7136450265198,False,False,1
False,0,False,69.55,False,False,False,69.55,False,False,1
True,0,False,3524.54494040482,True,True,False,102.97056401906542,False,False,1
True,0,False,59.05,True,False,True,30.9,False,False,1
False,0,False,165.5,False,True,False,20.15,False,True,0
True,0,True,1242.2,False,False,False,87.75,False,False,0
True,0,True,833.5350139566597,True,False,False,82.6360822975239,False,False,1
False,0,False,2868.05,False,False,False,70.25,False,False,1
True,0,False,399.25,False,False,True,100.85,False,False,0
True,1,False,70.2,True,False,False,70.2,False,False,0
True,0,False,6640.7,False,True,True,110.8,False,True,0
False,0,False,1460.65,True,True,False,88.25,False,False,1
True,0,False,2404.15,False,False,True,79.85,False,False,1
True,0,False,2415.9161955229806,True,False,False,70.60049758117162,False,False,1
False,0,True,1315.35,False,True,True,53.6,False,False,0
False,0,False,1032.05,False,True,False,20.7,True,False,0
True,0,True,571.4952745931341,True,True,True,77.15465247705264,False,False,1
True,0,False,44.1,True,False,False,44.1,False,False,1
True,0,False,4747.785534740059,True,False,False,102.32081890555267,False,True,1
False,0,True,2179.328312976721,True,True,False,60.5983208134468,False,False,1
True,0,True,436.42024933038687,True,True,False,77.10231853632189,False,False,1
False,0,False,20.5,False,False,False,20.5,False,False,1
True,0,False,79.01254450378576,True,False,False,28.49349492134044,False,False,1
False,0,False,272.35,False,True,False,20.85,False,True,0
False,0,True,563.65,True,False,True,71.15,False,False,1
True,0,True,112.46864414882045,False,False,False,54.888135612697226,False,False,1
True,0,False,1376.0793680292886,True,True,False,88.86741272820673,False,False,1
False,0,True,3042.25,False,False,True,57.95,True,False,0
True,0,False,323.6778104905661,True,False,False,81.25003384122444,False,False,1
True,0,True,2854.95,False,False,True,79.2,False,False,0
False,0,True,3687.85,False,True,True,65.2,False,False,0
True,0,False,20.2,True,True,False,20.2,True,False,0
False,1,False,1146.65,True,False,False,75.65,False,False,1
True,0,False,2033.4014803366617,True,False,False,93.96975178403497,False,False,1
False,0,False,672.2,False,True,False,25.55,True,False,0
False,0,False,19.8,False,False,False,19.8,False,False,0
False,0,True,6937.95,False,True,True,108.65,False,True,1
False,1,False,780.5,True,False,False,101.35,False,False,1
False,0,False,217.63342260964887,True,False,False,72.37470758236462,False,False,1
False,0,False,20.35,False,False,False,20.35,False,False,0
False,0,True,5950.2,False,True,True,86.45,False,True,0
True,0,False,101.41620181618251,True,True,False,101.41620181618251,False,False,1
True,0,True,3090.65,False,False,True,74.65,False,False,0
True,0,False,504.8799854098362,True,True,False,70.24230897295074,False,False,1
False,0,False,1144.6,True,False,True,59.55,False,False,0
True,0,False,5084.428122313462,False,True,True,106.15629745205607,True,False,1
False,0,False,157.9319687672879,True,False,False,80.68761515482005,False,False,1
True,1,False,5574.75,False,True,False,93.85,False,False,1
True,0,False,7365.3,False,True,True,104.15,False,True,0
True,0,False,1187.05,False,False,True,40.35,True,False,0
True,0,False,1122.4,True,True,False,78.1,False,False,0
True,0,False,162.45,True,False,True,40.05,False,False,0
True,0,False,4132.36835911222,True,True,True,99.87128399368312,False,False,1
False,0,False,45.307835055416724,True,False,False,45.307835055416724,False,False,1
False,0,False,1234.6,False,False,False,24.75,False,True,0
True,0,False,117.07652939047621,True,False,False,67.91510815115208,False,False,1
True,0,False,3043.7,True,False,False,59.45,False,False,0
True,0,True,2208.05,False,False,False,43.05,True,False,0
False,0,False,860.85,False,True,False,20.0,True,False,0
True,0,True,7334.05,False,False,True,115.1,False,True,0
True,0,True,2283.15,True,False,False,94.6,False,False,0
True,0,False,1600.0915395060113,True,False,True,90.59000492234794,False,False,1
True,1,False,69.70921216354819,True,False,False,69.70921216354819,False,False,1
False,0,False,1355.45,False,True,False,53.65,True,False,0
True,0,False,25.75,False,False,False,25.75,False,False,0
False,0,False,1081.25,False,False,False,49.7,False,False,0
True,0,False,2570.2,False,True,True,83.55,False,False,0
False,0,False,2444.25,True,False,True,55.45,True,False,0
True,0,False,552.7,False,True,False,35.5,False,False,0
True,0,False,6986.942371440873,True,True,False,105.14378828167264,False,False,1
True,0,False,42.9,True,False,False,42.9,False,False,1
True,0,False,69.25,False,False,False,19.45,True,False,0
False,0,True,2763.35,False,True,True,63.7,True,False,0
True,0,False,19.75,False,False,False,19.75,False,False,0
True,0,False,2957.3873755729396,True,True,False,92.99364192264018,False,False,1
False,0,True,1980.3,False,True,False,34.8,True,False,0
True,0,True,1990.5,False,True,True,84.8,True,False,0
True,1,True,4355.8944005940175,True,True,True,84.33108077255041,True,False,1
True,0,True,6582.293681654311,False,True,False,96.2247847203519,True,True,1
True,0,False,7002.95,False,False,True,109.85,False,False,0
True,0,True,7856.0,True,True,True,113.15,False,True,1
False,0,True,1848.8,True,True,True,59.95,True,False,0
True,0,True,214.4,False,False,True,82.3,False,False,0
True,0,False,1080.55,False,False,False,19.55,False,True,0
False,0,False,573.05,False,True,False,19.85,False,False,0
False,0,False,272.95,False,True,False,19.8,False,False,0
False,0,False,327.45,False,False,False,20.25,False,False,1
True,1,True,6382.55,True,False,True,116.5,False,False,0
False,0,False,208.45,False,False,False,49.25,False,False,0
True,0,False,3025.6350438619925,True,False,False,89.86219030849448,False,False,1
True,1,True,7713.55,True,True,False,107.5,False,False,0
False,0,False,2283.3004408418656,False,True,False,19.85,False,True,0
False,0,False,1728.2,False,True,False,25.25,False,True,0
True,1,False,256.25,False,False,False,75.05,False,False,1
True,0,True,2659.4,False,False,False,94.5,False,False,1
True,0,True,5342.406508528744,False,True,True,104.8177127466805,True,False,1
True,1,False,118.25,False,False,False,56.55,False,False,0
True,0,False,830.7,False,False,False,80.05,False,False,1
True,0,False,4674.4,True,False,False,101.1,True,False,0
True,0,False,546.85,False,True,False,25.4,False,False,0
True,0,False,1325.85,True,True,True,40.55,False,True,0
True,0,True,2647.1,False,False,True,61.9,False,False,0
True,0,True,1525.6669802196363,True,False,False,87.1688737027993,False,False,1
True,1,False,1511.2,True,False,True,94.45,False,False,1
True,0,False,347.5462433140563,False,True,True,69.89662110558085,True,False,1
True,1,False,6339.45,True,True,False,104.35,True,False,0
True,0,True,3810.8,False,True,True,58.2,False,True,0
True,0,True,7140.456167605112,True,True,True,107.0806356875621,False,True,1
True,0,True,1231.2857250585823,False,False,False,98.34577729765887,False,False,1
True,0,False,7493.05,False,True,True,108.75,True,False,0
False,1,True,3353.4,False,True,True,46.35,False,True,0
True,0,False,266.2357973140483,True,False,False,71.8926268061886,False,False,1
True,0,False,712.85,False,False,False,25.1,False,False,1
True,0,False,195.77232902453136,True,False,False,54.855681205331,False,False,1
False,0,False,389.8,True,False,True,35.75,False,False,0
True,0,False,130.16545827684115,True,False,False,41.66160990699316,False,False,1
False,1,True,4003.0,False,False,True,69.85,False,True,0
True,0,False,45.203198255187715,True,False,False,45.203198255187715,False,False,1
False,1,False,172.85,True,True,False,79.2,False,False,1
True,0,True,1537.3280212740565,True,True,False,94.18573925425542,False,False,1
False,0,False,1729.35,True,False,False,69.75,False,False,0
True,1,False,568.0502646258203,True,True,False,96.83359988102275,False,False,1
True,0,False,1292.65,False,True,False,19.35,False,True,0
True,0,True,1302.65,False,False,False,84.35,False,False,0
True,0,False,3522.1148961618273,True,True,False,77.64337770340146,False,True,1
True,1,True,1466.219900304842,True,True,False,83.51452389438177,False,False,1
True,1,False,3605.2,True,True,False,80.4,False,False,1
False,0,False,208.0,False,False,False,20.25,False,False,0
True,1,False,260.9,True,False,False,79.9,False,False,1
False,0,False,1360.25,False,True,False,20.05,False,True,0
True,0,False,69.95,False,True,False,69.95,False,False,0
